"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"NZF","Nuveen Dividend Advantage Municipal Fund 3","13.01","525317780","2007","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NZF&selected=NZF",
"NZX","Nuveen Georgia Dividend Advantage Municipal Fund","14.4301","28412866.9","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NZX&selected=NZX",
"NZX^C","Nuveen Georgia Dividend Advantage Municipal Fund","9.9","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NZX^C&selected=NZX^C",
"NKG","Nuveen Georgia Dividend Advantage Municipal Fund 2","12.6","57393000","2002","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NKG&selected=NKG",
"NPG","Nuveen Georgia Premium Income Municipal Fund","13","49478000","1993","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NPG&selected=NPG",
"NKL","Nuveen Insured California Dividend Advantage Municipal Fund","13.016","198715272","2002","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NKL&selected=NKL",
"NKX","Nuveen Insured California Tax-Free Advantage Municipal Fund","11.56","68053720","2002","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NKX&selected=NKX",
"NVG","Nuveen Insured Dividend Advantage Municipal Fund","13.21","393697630","2002","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NVG&selected=NVG",
"NGX","Nuveen Insured Massachusetts Tax-Free Advantage Municipal Fund","13.09","35657160","2002","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NGX&selected=NGX",
"NKO","Nuveen Insured New York Dividend Advantage Municipal Fund","13.35","105958950","2002","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NKO&selected=NKO",
"NRK","Nuveen Insured New York Tax-Free Advantage Municipal Fund","12.98","45520860","2002","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NRK&selected=NRK",
"NEA","Nuveen Insured Tax-Free Advantage Municipal Fund","13.12","242798720","2002","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NEA&selected=NEA",
"NFM","Nuveen Maryland Dividend Advantage Municipal Fund","13.12","54972800","2001","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NFM&selected=NFM",
"NZR","Nuveen Maryland Dividend Advantage Municipal Fund 2","13.1","54954500","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NZR&selected=NZR",
"NWI","Nuveen Maryland Dividend Advantage Municipal Fund 3","13","69732000","2002","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NWI&selected=NWI",
"NMB","Nuveen Massachusetts Dividend Advantage Municipal Fund","12.92","25349040","2001","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NMB&selected=NMB",
"NMB^C","Nuveen Massachusetts Dividend Advantage Municipal Fund","9.98","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NMB^C&selected=NMB^C",
"NZW","Nuveen Michigan Dividend Advantage Municipal Fund","12.17","25155390","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NZW&selected=NZW",
"NZW^C","Nuveen Michigan Dividend Advantage Municipal Fund","9.76","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NZW^C&selected=NZW^C",
"NOM","Nuveen Missouri Premium Income Municipal Fund","14.6","33726000","1993","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NOM&selected=NOM",
"NMZ","Nuveen Municipal High Income Opportunity Fund","11.68","283064800","2003","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NMZ&selected=NMZ",
"NXJ","Nuveen New Jersey Dividend Advantage Municipal Fund","12.4139","81559323","2001","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NXJ&selected=NXJ",
"NUJ","Nuveen New Jersey Dividend Advantage Municipal Fund 2","12.37","55912400","1991","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NUJ&selected=NUJ",
"NJV","Nuveen New Jersey Municipal Value Fund","13.5901","19868726.2","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NJV&selected=NJV",
"NXK","Nuveen New York Dividend Advantage Municipal Fund 2","12.6468","82065085.2","2001","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NXK&selected=NXK",
"NYV","Nuveen New York Municipal Value Fund 2","13.92","0","2009","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NYV&selected=NYV",
"NRB","Nuveen North Carolina Dividend Advantage Municipal Fund","14.68","33250200","2001","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NRB&selected=NRB",
"NNO","Nuveen North Carolina Dividend Advantage Municipal Fund 2","14.28","53550000","2001","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NNO&selected=NNO",
"NII","Nuveen North Carolina Dividend Advantage Municipal Fund 3","13.899","54664767","2002","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NII&selected=NII",
"NXI","Nuveen Ohio Dividend Advantage Municipal Fund","13.1499","55795025.7","2001","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NXI&selected=NXI",
"NXI^D","Nuveen Ohio Dividend Advantage Municipal Fund","10.05","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NXI^D&selected=NXI^D",
"NBJ","Nuveen Ohio Dividend Advantage Municipal Fund 2","12.78","39886380","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NBJ&selected=NBJ",
"NBJ^A","Nuveen Ohio Dividend Advantage Municipal Fund 2","10","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NBJ^A&selected=NBJ^A",
"NVJ","Nuveen Ohio Dividend Advantage Municipal Fund 3","13.51","29141070","2002","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NVJ&selected=NVJ",
"NXM","Nuveen Pennsylvania Dividend Advantage Municipal Fund","12.6401","42104173.1","2001","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NXM&selected=NXM",
"NVY","Nuveen Pennsylvania Dividend Advantage Municipal Fund 2","12.74","47469240","1993","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NVY&selected=NVY",
"NPN","Nuveen Pennsylvania Municipal Value Fund","13.95","15442650","1992","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NPN&selected=NPN",
"JRS","Nuveen Real Estate Fund","11.2","317553600","2001","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=JRS&selected=JRS",
"JFP","Nuveen Tax-Advantaged Floating Rate Fund","2.365","32868770","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=JFP&selected=JFP",
"NGB","Nuveen Virginia Dividend Advantage Municipal Fund","13.21","41426560","2001","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NGB&selected=NGB",
"NNB","Nuveen Virginia Dividend Advantage Municipal Fund 2","13.63","78249830","2001","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NNB&selected=NNB",
"BQI","Oilsands Quest Inc","0.46","160147160","n/a","Basic Industries","Precious Metals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=BQI&selected=BQI",
"BQI/WS/A","Oilsands Quest Inc","0.0189","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=BQI/WS/A&selected=BQI/WS/A",
"OPK","Opko Health Inc","3.74","955944000","n/a","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OPK&selected=OPK",
"TIS","Orchids Paper Products Company","11.979","89722710","1988","Basic Industries","Paper","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TIS&selected=TIS",
"ONP","Orient Paper, Inc.","3.83","70261350","n/a","Consumer Durables","Containers/Packaging","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ONP&selected=ONP",
"OESX","Orion Energy Systems, Inc.","3.9","88994100","2007","Consumer Durables","Building Products","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OESX&selected=OESX",
"ORS","Orsus Xelent Technolgies, Inc.","0.135","340335","n/a","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ORS&selected=ORS",
"OFI","Overhill Farms, Inc.","6.16","97469680","n/a","Consumer Non-Durables","Packaged Foods","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OFI&selected=OFI",
"PHF","Pacholder High Yield Fund, Inc.","8.94","115781940","1988","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PHF&selected=PHF",
"PBM","Pacific Booker Minerals Inc","7.98","93366000","n/a","Basic Industries","Precious Metals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PBM&selected=PBM",
"PET^A","Pacific Enterprises","80","16000000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PET^A&selected=PET^A",
"PET^B","Pacific Enterprises","80","8000000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PET^B&selected=PET^B",
"PET^C","Pacific Enterprises","82","24600000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PET^C&selected=PET^C",
"PET^D","Pacific Enterprises","86","17200000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PET^D&selected=PET^D",
"PCG^A","Pacific Gas & Electric Co.","26.58","153765300","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PCG^A&selected=PCG^A",
"PCG^B","Pacific Gas & Electric Co.","25.03","29360190","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PCG^B&selected=PCG^B",
"PCG^C","Pacific Gas & Electric Co.","22.97","9188000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PCG^C&selected=PCG^C",
"PCG^D","Pacific Gas & Electric Co.","22.3","39649400","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PCG^D&selected=PCG^D",
"PCG^E","Pacific Gas & Electric Co.","22.2701","27147251.9","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PCG^E&selected=PCG^E",
"PCG^G","Pacific Gas & Electric Co.","21.2","16811600","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PCG^G&selected=PCG^G",
"PCG^H","Pacific Gas & Electric Co.","20","12220000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PCG^H&selected=PCG^H",
"PCG^I","Pacific Gas & Electric Co.","20","8360000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PCG^I&selected=PCG^I",
"PCE","Pacific Office Properties Trust, Inc","2.14","8352420","n/a","Consumer Services","Real Estate Investment Trusts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PCE&selected=PCE",
"PPW^","PacifiCorp","90.9","11453400","n/a","Public Utilities","Electric Utilities: Central","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PPW^&selected=PPW^",
"PTN","Palatin Technologies, Inc.","0.927","32353227","1997","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PTN&selected=PTN",
"PZG","Paramount Gold and Silver Corp.","3.21","433741620","n/a","Basic Industries","Precious Metals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PZG&selected=PZG",
"PCYG","Park City Group, Inc.","5.4","60809400","n/a","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PCYG&selected=PCYG",
"PRK","Park National Corporation","65.61","1010328390","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PRK&selected=PRK",
"PIP","PharmAthene, Inc","3.3","153024300","1973","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PIP&selected=PIP",
"PHC","PHC, Inc.","2.26","42325280","n/a","Health Care","Medical/Nursing Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PHC&selected=PHC",
"PNS","Pinnacle Data Systems, Inc.","1.214","9546896","1981","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PNS&selected=PNS",
"HNW","Pioneer Diversified High Income Trust","21.9","178835400","2007","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HNW&selected=HNW",
"PDC","Pioneer Drilling Co","14.95","812637150","1991","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PDC&selected=PDC",
"PW","Pittsburgh & West Virginia Railroad","11.19","16896900","n/a","Consumer Services","Real Estate Investment Trusts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PW&selected=PW",
"PLG","Platinum Group Metals Ltd.","2.16","364266720","1989","Basic Industries","Precious Metals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PLG&selected=PLG",
"PCC","PMC Commercial Trust","8.6","90816000","1993","Consumer Services","Real Estate Investment Trusts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PCC&selected=PCC",
"PLM","Polymet Mining Corp.","2.06","306900860","n/a","Basic Industries","Precious Metals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PLM&selected=PLM",
"APTS","Preferred Apartment Communities, Inc.","9.82","0","n/a","Consumer Services","Real Estate Investment Trusts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=APTS&selected=APTS",
"PDL/B","Presidential Realty Corporation","1.5401","4563316.3","n/a","Consumer Services","Real Estate Investment Trusts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PDL/B&selected=PDL/B",
"PKT","Procera Networks, Inc.","9.34","106027680","n/a","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PKT&selected=PKT",
"PBTH","PROLOR Biotech, Inc.","5.52","299277840","n/a","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PBTH&selected=PBTH",
"PLX","Protalix BioTherapeutics, Inc.","7.1","577435900","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PLX&selected=PLX",
"PUDA","Puda Coal, Inc.","6","180138000","n/a","Energy","Coal Mining","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PUDA&selected=PUDA",
"PDO","Pyramid Oil Co","6.4","29939200","n/a","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PDO&selected=PDO",
"QMM","Quaterra Resources Inc","1.64","223800960","n/a","Basic Industries","Precious Metals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=QMM&selected=QMM",
"QPSA","Quepasa Corporation","5.48","84123480","n/a","Consumer Services","Advertising","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=QPSA&selected=QPSA",
"RAE","RAE Systems Inc","1.88","111882560","n/a","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=RAE&selected=RAE",
"REE","Rare Element Res Ltd","15.62","535766000","1992","Basic Industries","Precious Metals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=REE&selected=REE",
"UTG","Reaves Utility Income Fund","23.14","525463120","2004","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UTG&selected=UTG",
"RWC","RELM Wireless Corporation","1.53","23422770","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=RWC&selected=RWC",
"RCG","Renaissance Capital Growth & Income Fund III, Inc.","2.12","9463680","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=RCG&selected=RCG",
"RTK","Rentech, Inc.","1.18","262237300","1991","Basic Industries","Agricultural Chemicals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=RTK&selected=RTK",
"RVP","Retractable Technologies, Inc.","1.4201","34045477.4","n/a","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=RVP&selected=RVP",
"RNN","Rexahn Pharmaceuticals, Inc.","1.19","103267010","n/a","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=RNN&selected=RNN",
"RIC","Richmont Mines, Inc.","8.32","217185280","n/a","Basic Industries","Precious Metals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=RIC&selected=RIC",
"RAP","RMR Asia Pacific Real Estate Fund","17.76","31168800","2007","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=RAP&selected=RAP",
"RIF","RMR Real Estate Income Fund (New)","31.45","0","2002","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=RIF&selected=RIF",
"RPI","Roberts Realty Investors, Inc.","1.8","18644400","n/a","Consumer Services","Real Estate Investment Trusts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=RPI&selected=RPI",
"RBY","Rubicon Minerals Corp","5.23","1120762850","n/a","Basic Industries","Precious Metals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=RBY&selected=RBY",
"BQY","S&P Quality Rankings Glbl Equ Mngd Tr","13.95","84160350","2004","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=BQY&selected=BQY",
"SGA","Saga Communications, Inc.","38.73","141519420","1992","Consumer Services","Broadcasting","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SGA&selected=SGA",
"SAL","Salisbury Bancorp, Inc.","25.6399","43280151.2","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SAL&selected=SAL",
"SSN","Samson Oil & Gas Limited","3.42","158588820","n/a","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SSN&selected=SSN",
"SDO^A","San Diego Gas & Electric Company","21.25","7968750","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SDO^A&selected=SDO^A",
"SDO^B","San Diego Gas & Electric Company","16.85","5055000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SDO^B&selected=SDO^B",
"SDO^C","San Diego Gas & Electric Company","16.99","5521750","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SDO^C&selected=SDO^C",
"SDO^H","San Diego Gas & Electric Company","28.18","18035200","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SDO^H&selected=SDO^H",
"SEB","Seaboard Corporation","2284","2777344000","1996","Consumer Non-Durables","Meat/Poultry/Fish","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SEB&selected=SEB",
"SA","Seabridge Gold, Inc.","33.62","1380269100","1987","Basic Industries","Precious Metals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SA&selected=SA",
"IDI","SearchMedia Holdings Limited","2.321","48413739","n/a","Finance","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=IDI&selected=IDI",
"IDI/U","SearchMedia Holdings Limited","2.56","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=IDI/U&selected=IDI/U",
"IDI/WS","SearchMedia Holdings Limited","0.28","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=IDI/WS&selected=IDI/WS",
"SED","SED International Holdings Inc","4.98","24665940","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SED&selected=SED",
"SNT","Senesco Technologies Inc","0.272","20336352","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SNT&selected=SNT",
"SVT","Servotronics, Inc.","8.6306","19306652.2","n/a","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SVT&selected=SVT",
"SIF","SIFCO Industries, Inc.","16.41","86300190","n/a","Capital Goods","Aerospace","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SIF&selected=SIF",
"WWZ^K","SiM Internal Test 10","n/a","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WWZ^K&selected=WWZ^K",
"MMZ^K","SiM Internal Test 6","n/a","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MMZ^K&selected=MMZ^K",
"OOZ^K","SiM Internal Test 7","n/a","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OOZ^K&selected=OOZ^K",
"QQZ^K","SiM Internal Test 8","n/a","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=QQZ^K&selected=QQZ^K",
"SS^K","SiM Internal Test 9","n/a","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SS^K&selected=SS^K",
"SIHI","SinoHub, Inc","1.69","48313720","n/a","Consumer Non-Durables","Electronic Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SIHI&selected=SIHI",
"SLI","SL Industries, Inc.","20","89800000","n/a","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SLI&selected=SLI",
"ZXX","SM Listed Test 3","n/a","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ZXX&selected=ZXX",
"ZXX^F","SM Listed Test 3","n/a","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ZXX^F&selected=ZXX^F",
"XPL","Solitario Exploration & Royalty Corp","3.03","90218250","n/a","Basic Industries","Precious Metals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=XPL&selected=XPL",
"SOQ","Sonde Resources Corp","3.2","199363200","n/a","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SOQ&selected=SOQ",
"SCE^B","Southern California Edison Company","18.2","18200000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SCE^B&selected=SCE^B",
"SCE^C","Southern California Edison Company","18.7","22440000","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SCE^C&selected=SCE^C",
"SCE^D","Southern California Edison Company","18.68","30878040","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SCE^D&selected=SCE^D",
"SCE^E","Southern California Edison Company","21.5","27885500","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SCE^E&selected=SCE^E",
"SSE","Southern Connecticut Bancorp Inc","4.39","11839830","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SSE&selected=SSE",
"SGB","Southwest Georgia Financial Corporation","13.45","34270600","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SGB&selected=SGB",
"LOV","Spark Networks, Inc.","3.22","66290140","n/a","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=LOV&selected=LOV",
"SILU","Sprott Resource Lending Corp.","1.86","287732700","n/a","Finance","Commercial Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SILU&selected=SILU",
"SGS","Stream Global Services, Inc","3.01","242265870","n/a","Technology","Professional Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SGS&selected=SGS",
"SGS/U","Stream Global Services, Inc","3.07","95937500","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SGS/U&selected=SGS/U",
"SGS/WS","Stream Global Services, Inc","0.05","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SGS/WS&selected=SGS/WS",
"SUF","Sulphco, Inc.","0.1087","12505065.4","n/a","Energy","Oilfield Services/Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SUF&selected=SUF",
"SSY","SunLink Health Systems, Inc.","2.55","20609100","n/a","Health Care","Hospital/Nursing Management","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SSY&selected=SSY",
"STS","Supreme Industries, Inc.","2.52","31809960","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STS&selected=STS",
"TLB/WS","Talbots, Inc. (The)","0.56","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TLB/WS&selected=TLB/WS",
"TRE","Tanzanian Royalty Exploration Corporation","6.32","578754000","n/a","Basic Industries","Precious Metals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TRE&selected=TRE",
"TGB","Taseko Mines Limited","5.52","1034988960","n/a","Basic Industries","Precious Metals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TGB&selected=TGB",
"TSH","Teche Holding Company","36","74880000","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TSH&selected=TSH",
"TIK","Tel-Instrument Electronics Corp.","7.5","19702500","n/a","Capital Goods","Electrical Products","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TIK&selected=TIK",
"TGC","Tengasco, Inc.","1.03","62507610","n/a","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TGC&selected=TGC",
"TF","Thai Capital Fund Inc","13.02","41234340","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TF&selected=TF",
"GGN","The Gabelli Global Goldn Natural Resources & Income Trust","18.85","407160000","2005","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=GGN&selected=GGN",
"GGN^A","The Gabelli Global Goldn Natural Resources & Income Trust","25.73","101787880","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=GGN^A&selected=GGN^A",
"TPI","Tianyin Pharmaceutical Co., Inc.","2.35","66399250","1986","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TPI&selected=TPI",
"TBV","Tiens Biotech Group (USA), Inc.","1.35","96300900","n/a","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TBV&selected=TBV",
"TLR","Timberline Resources Corporation","0.975","54411825","1983","Basic Industries","Precious Metals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TLR&selected=TLR",
